year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
1980,Litter,Warm temperate moist forest,30456.049393887173,1205.3539609117215,25.267307680185848,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Boreal rain forest,7713179.42281951,109148.48865778596,70.66684585072632,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Boreal wet forest,7435411.802825053,108616.23682908775,68.45580384565329,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Cool temperate moist forest,20870391.112140436,303464.33501748473,68.77378559473206,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Cool temperate rain forest,4927996.517710443,69789.00250735159,70.61279486250469,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Cool temperate wet forest,99755926.6054731,1459666.8536397922,68.341571473466,"Modified Decay, Turnover and Spinup parameters"
1980,Soil Carbon,Warm temperate moist forest,81242.98798139491,1205.3539609117215,67.4017679586362,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Boreal rain forest,11871188.066879194,109148.48865778596,108.76181807793066,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Boreal wet forest,11813299.390314672,108616.23682908775,108.76181807793064,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Cool temperate moist forest,33005332.79831205,303464.33501748473,108.76181807793122,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Cool temperate rain forest,7590378.79454481,69789.00250735159,108.76181807793053,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Cool temperate wet forest,158756020.78997645,1459666.8536397922,108.76181807794431,"Modified Decay, Turnover and Spinup parameters"
1980,Total Biomass,Warm temperate moist forest,131096.4882161938,1205.3539609117215,108.76181807793066,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Boreal rain forest,1919351.2066025487,109148.48865778597,17.58477126165534,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Boreal wet forest,1573105.4717146582,108616.23682908775,14.483152037296287,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Cool temperate moist forest,4627994.263706662,303464.33501748473,15.250537640411714,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Cool temperate rain forest,1223639.265734523,69789.00250735159,17.533411021394446,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Cool temperate wet forest,21657065.4952879,1459666.8536397922,14.836992044646578,"Modified Decay, Turnover and Spinup parameters"
1981,Deadwood,Warm temperate moist forest,16114.430879864167,1205.3539609117215,13.369044614641927,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Boreal rain forest,3302549.3477023393,109148.48865778597,30.257398781368796,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Boreal wet forest,2911232.6221632324,108616.23682908775,26.8029229068595,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Cool temperate moist forest,8343910.086028381,303464.33501748473,27.49552129592965,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Cool temperate rain forest,2107194.3934967355,69789.00250735159,30.193788674293824,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Cool temperate wet forest,39314783.42165524,1459666.8536397922,26.934079734441312,"Modified Decay, Turnover and Spinup parameters"
1981,Litter,Warm temperate moist forest,30583.944368441567,1205.3539609117215,25.373413420658675,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Boreal rain forest,7716450.368844412,109148.48865778597,70.69681370520716,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Boreal wet forest,7438434.153696484,108616.23682908775,68.48362980390469,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Cool temperate moist forest,20878925.54574958,303464.33501748473,68.80190894441219,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Cool temperate rain forest,4930084.45143832,69789.00250735159,70.64271266692748,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Cool temperate wet forest,99796355.70123719,1459666.8536397922,68.36926895502714,"Modified Decay, Turnover and Spinup parameters"
1981,Soil Carbon,Warm temperate moist forest,81275.28120425856,1205.3539609117215,67.42855944388525,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Boreal rain forest,11975411.965054287,109148.48865778597,109.71669981249929,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Boreal wet forest,11917015.050940437,108616.23682908775,109.7166998125001,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Cool temperate moist forest,33295105.348913237,303464.33501748473,109.71669981249978,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Cool temperate rain forest,7657019.038312867,69789.00250735159,109.71669981249947,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Cool temperate wet forest,160149830.00706273,1459666.8536397922,109.71669981250636,"Modified Decay, Turnover and Spinup parameters"
1981,Total Biomass,Warm temperate moist forest,132247.4586971585,1205.3539609117215,109.71669981249941,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Boreal rain forest,1913688.9535636436,109148.48865778596,17.532894656596174,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Boreal wet forest,1569796.1877038016,108616.23682908775,14.452684364069272,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Cool temperate moist forest,4617798.289936955,303464.33501748473,15.21693905041886,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Cool temperate rain forest,1220067.9401803475,69789.00250735159,17.48223783613794,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Cool temperate wet forest,21613886.46046966,1459666.8536397922,14.807410613301084,"Modified Decay, Turnover and Spinup parameters"
1982,Deadwood,Warm temperate moist forest,16089.726489281984,1205.3539609117215,13.348549066128115,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Boreal rain forest,3318268.666857198,109148.48865778596,30.401416525894277,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Boreal wet forest,2923795.733611291,108616.23682908775,26.918588039576505,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Cool temperate moist forest,8380927.49958018,303464.33501748473,27.617504044082466,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Cool temperate rain forest,2117197.8146150648,69789.00250735159,30.337126747040678,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Cool temperate wet forest,39486869.49908063,1459666.8536397922,27.0519738121182,"Modified Decay, Turnover and Spinup parameters"
1982,Litter,Warm temperate moist forest,30710.304216744244,1205.3539609117215,25.478245571545788,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Boreal rain forest,7719830.301401836,109148.48865778596,70.7277800758733,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Boreal wet forest,7441555.148416111,108616.23682908775,68.5123639491001,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Cool temperate moist forest,20887740.693500847,303464.33501748473,68.83095732583323,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Cool temperate rain forest,4932241.839458107,69789.00250735159,70.67362567531387,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Cool temperate wet forest,99838114.0253741,1459666.8536397922,68.39787707477227,"Modified Decay, Turnover and Spinup parameters"
1982,Soil Carbon,Warm temperate moist forest,81308.62397025229,1205.3539609117215,67.45622166351119,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Boreal rain forest,12077495.46618563,109148.48865778596,110.65197159121725,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Boreal wet forest,12018600.751957221,108616.23682908775,110.65197159121797,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Cool temperate moist forest,33578926.97730251,303464.33501748473,110.65197159121774,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Cool temperate rain forest,7722290.722822851,69789.00250735159,110.65197159121716,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Cool temperate wet forest,161515015.22160476,1459666.8536397922,110.65197159122616,"Modified Decay, Turnover and Spinup parameters"
1982,Total Biomass,Warm temperate moist forest,133374.79224016512,1205.3539609117215,110.65197159121735,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Boreal rain forest,1908673.2541339356,109148.48865778596,17.486941666395516,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Boreal wet forest,1567103.0273246886,108616.23682908775,14.427889172689637,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Cool temperate moist forest,4609315.929384269,303464.33501748473,15.18898729604813,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Cool temperate rain forest,1216909.9572199727,69789.00250735159,17.436987397717616,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Cool temperate wet forest,21578815.209909603,1459666.8536397922,14.783383726294229,"Modified Decay, Turnover and Spinup parameters"
1983,Deadwood,Warm temperate moist forest,16071.620893859135,1205.3539609117215,13.333528088050311,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Boreal rain forest,3333800.5360298394,109148.48865778596,30.543716885373726,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Boreal wet forest,2936206.1941118133,108616.23682908775,27.03284775674983,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Cool temperate moist forest,8417507.061072903,303464.33501748473,27.738043947035525,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Cool temperate rain forest,2127082.0812594886,69789.00250735159,30.478757466628377,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Cool temperate wet forest,39656942.94579666,1459666.8536397922,27.16848906098608,"Modified Decay, Turnover and Spinup parameters"
1983,Litter,Warm temperate moist forest,30835.157272612058,1205.3539609117215,25.581827639483222,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Boreal rain forest,7723317.695172197,109148.48865778596,70.75973098800452,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Boreal wet forest,7444773.315286685,108616.23682908775,68.54199273172529,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Cool temperate moist forest,20896832.49202807,303464.33501748473,68.86091734906526,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Cool temperate rain forest,4934467.709196627,69789.00250735159,70.705519951755,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Cool temperate wet forest,99881182.33306806,1459666.8536397922,68.42738264831226,"Modified Decay, Turnover and Spinup parameters"
1983,Soil Carbon,Warm temperate moist forest,81343.00047846732,1205.3539609117215,67.4847415085773,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Boreal rain forest,12177459.45719948,109148.48865778596,111.56782477657164,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Boreal wet forest,12118077.27843836,108616.23682908775,111.56782477657246,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Cool temperate moist forest,33856855.75516911,303464.33501748473,111.56782477657012,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Cool temperate rain forest,7786207.203071878,69789.00250735159,111.56782477657103,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Cool temperate wet forest,162851855.75906125,1459666.8536397922,111.56782477657661,"Modified Decay, Turnover and Spinup parameters"
1983,Total Biomass,Warm temperate moist forest,134478.71950474527,1205.3539609117215,111.56782477657143,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Boreal rain forest,1904277.8576310268,109148.48865778596,17.44667178673928,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Boreal wet forest,1564998.5016928166,108616.23682908775,14.408513380512419,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Cool temperate moist forest,4602471.39667798,303464.33501748473,15.1664326432719,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Cool temperate rain forest,1214148.4706638241,69789.00250735159,17.3974183186803,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Cool temperate wet forest,21551485.679736067,1459666.8536397922,14.76466059772185,"Modified Decay, Turnover and Spinup parameters"
1984,Deadwood,Warm temperate moist forest,16059.804670025575,1205.3539609117215,13.323724972769034,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Boreal rain forest,3349147.296678166,109148.48865778596,30.684321311848592,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Boreal wet forest,2948466.5888368716,108616.23682908775,27.14572585935203,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Cool temperate moist forest,8453655.367724787,303464.33501748473,27.85716274447115,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Cool temperate rain forest,2136848.6907591857,69789.00250735159,30.61870228814475,"Modified Decay, Turnover and Spinup parameters"
1984,Litter,Cool temperate wet forest,39825034.57850431,1459666.8536397922,27.2836465931918,"Modified Decay, Turnover and Spinup parameters"
